Pseudoword,Word,Lemma,Levenshtein_Distance,prs,n_morphemes,Length
malbrerie,marbrerie,marbre,8,"(0, 1, 1)",2,9.0
mamigancé,manigancé,manigance,8,"(0, 1, 1)",2,9.0
gnaniaque,maniaque,manie,6,"(0, 1, 1)",2,9.0
nanguiers,manguiers,mangue,7,"(0, 1, 1)",2,9.0
saignteté,sainteté,saint,7,"(0, 1, 1)",2,9.0
saclilège,sacrilège,sacre,9,"(0, 1, 1)",2,9.0
saclement,sacrement,sacre,9,"(0, 1, 1)",2,9.0
sabreuses,sableuses,sable,8,"(0, 1, 1)",2,9.0
lutilante,rutilante,rutiler,9,"(0, 1, 1)",2,9.0
alemtours,alentours,tour,5,"(2, 1, 0)",3,9.0
tlessauta,tressauta,saut,8,"(1, 1, 1)",3,9.0
sulplomba,surplomba,plomb,8,"(1, 1, 1)",3,9.0
sulchargé,surchargé,charge,8,"(1, 1, 1)",3,9.0
rwineuses,ruineuses,ruine,8,"(0, 1, 1)",2,9.0
roupirlon,roupillon,roupiller,8,"(0, 1, 1)",2,9.0
samctifié,sanctifié,saint,8,"(0, 1, 1)",2,9.0
salutaile,salutaire,salut,8,"(0, 1, 1)",2,9.0
mérodieux,mélodieux,mélodie,7,"(0, 1, 1)",2,9.0
médairlon,médaillon,médaille,9,"(0, 1, 1)",2,9.0
ngaturité,maturité,mature,8,"(0, 1, 1)",2,9.0
matelnité,maternité,mère,9,"(0, 1, 1)",2,9.0
ngaternel,maternel,mère,8,"(0, 1, 1)",2,9.0
matéliaux,matériaux,matière,8,"(0, 1, 1)",2,9.0
mescarine,mescaline,mescal,9,"(0, 1, 1)",2,9.0
mélitoire,méritoire,mérite,7,"(0, 1, 1)",2,9.0
menuisiel,menuisier,menuiser,7,"(0, 1, 1)",2,9.0
megndiant,mendiant,mendier,7,"(0, 1, 1)",2,9.0
ménagelie,ménagerie,ménage,7,"(0, 1, 1)",2,9.0
gnémorise,mémorise,mémoire,8,"(0, 1, 1)",2,9.0
sèchememt,sèchement,sec,9,"(0, 1, 1)",2,9.0
savoulait,savourait,saveur,7,"(0, 1, 1)",2,9.0
robotiqwe,robotique,robot,6,"(0, 1, 1)",2,9.0
rivarités,rivalités,rival,9,"(0, 1, 1)",2,9.0
ligolotes,rigolotes,rigoler,8,"(0, 1, 1)",2,9.0
révéregnd,révérend,révérer,8,"(0, 1, 1)",2,9.0
lévérence,révérence,révérer,9,"(0, 1, 1)",2,9.0
letraités,retraités,retraite,9,"(0, 1, 1)",2,9.0
lésidents,résidents,résider,9,"(0, 1, 1)",2,9.0
léservoir,réservoir,réserve,7,"(0, 1, 1)",2,9.0
leposante,reposante,repos,8,"(0, 1, 1)",2,9.0
répomdant,répondant,répondre,7,"(0, 1, 1)",2,9.0
lajustais,rajustais,juste,9,"(2, 1, 1)",4,9.0
lafraîchi,rafraîchi,frais,9,"(2, 1, 1)",4,9.0
laffolait,raffolait,fou,8,"(2, 1, 1)",4,9.0
laccourci,raccourci,court,6,"(2, 1, 1)",4,9.0
coarition,coalition,lier,8,"(2, 1, 1)",4,9.0
lamasseur,ramasseur,masser,7,"(2, 1, 1)",4,9.0
labaisser,rabaisser,baisser,7,"(2, 1, 0)",3,9.0
gnobilier,mobilier,mobile,6,"(0, 1, 1)",2,9.0
minutelie,minuterie,minute,7,"(0, 1, 1)",2,9.0
gninorité,minorité,mineur,7,"(0, 1, 1)",2,9.0
mimimiser,minimiser,minime,7,"(0, 1, 1)",2,9.0
ngielleux,mielleux,miel,7,"(0, 1, 1)",2,9.0
meultrier,meurtrier,meurtre,8,"(0, 1, 1)",2,9.0
gnétisser,métisser,métis,7,"(0, 1, 1)",2,9.0
lendement,rendement,rend,8,"(0, 1, 1)",2,9.0
lemuement,remuement,remuer,9,"(0, 1, 1)",2,9.0
règrement,règlement,règle,9,"(0, 1, 1)",2,9.0
légisseur,régisseur,régir,7,"(0, 1, 1)",2,9.0
légionaux,régionaux,région,7,"(0, 1, 1)",2,9.0
réfrexion,réflexion,réfléchir,9,"(0, 1, 1)",2,9.0
léférence,référence,référer,9,"(0, 1, 1)",2,9.0
léfection,réfection,réfect,9,"(0, 1, 1)",2,9.0
lédaction,rédaction,rédiger,9,"(0, 1, 1)",2,9.0
lédacteur,rédacteur,rédiger,7,"(0, 1, 1)",2,9.0
réclwsion,réclusion,reclus,9,"(0, 1, 1)",2,9.0
modurable,modulable,module,8,"(0, 1, 1)",2,9.0
gnodestie,modestie,modeste,7,"(0, 1, 1)",2,9.0
modermité,modernité,moderne,8,"(0, 1, 1)",2,9.0
sarariait,salariait,salaire,9,"(0, 1, 1)",2,9.0
saclément,sacrément,sacre,9,"(0, 1, 1)",2,9.0
légnaient,régnaient,règne,8,"(0, 1, 1)",2,9.0
morphigne,morphine,morph,7,"(0, 1, 1)",2,9.0
gnorosité,morosité,morose,7,"(0, 1, 1)",2,9.0
ngoralité,moralité,moral,7,"(0, 1, 1)",2,9.0
molaliste,moraliste,moral,8,"(0, 1, 1)",2,9.0
ngoquerie,moquerie,moqu,7,"(0, 1, 1)",2,9.0
monétaile,monétaire,monnaie,6,"(0, 1, 1)",2,9.0
nomifiait,momifiait,momie,8,"(0, 1, 1)",2,9.0
morlement,mollement,mou,8,"(0, 1, 1)",2,9.0
lécipient,récipient,récip,9,"(0, 1, 1)",2,9.0
lécession,récession,récess,9,"(0, 1, 1)",2,9.0
cagnasson,canasson,canard,7,"(0, 1, 2)",3,9.0
lenchérit,renchérit,chér,7,"(2, 1, 1)",4,9.0
lembrunit,rembrunit,brun,8,"(2, 1, 1)",4,9.0
lembobine,rembobine,bobine,8,"(2, 1, 1)",4,9.0
lembarrer,rembarrer,barre,8,"(2, 1, 1)",4,9.0
léincarné,réincarné,carni,8,"(2, 1, 1)",4,9.0
lapprocha,rapprocha,proche,8,"(2, 1, 1)",4,9.0
lapatrier,rapatrier,patrie,8,"(2, 1, 1)",4,9.0
ragnollis,ramollis,mou,8,"(2, 1, 1)",4,9.0
moulignet,moulinet,moulin,7,"(0, 1, 1)",2,9.0
mouillamt,mouillant,mouiller,8,"(0, 1, 1)",2,9.0
moyillage,mouillage,mouiller,8,"(0, 1, 1)",2,9.0
gnouchoir,mouchoir,mouche,5,"(0, 1, 1)",2,9.0
lêvassait,rêvassait,rêve,9,"(0, 1, 1)",2,9.0
lépondeur,répondeur,répondre,5,"(0, 1, 1)",2,9.0
relaxagnt,relaxant,relax,8,"(0, 1, 1)",2,9.0
réberlion,rébellion,rebelle,8,"(0, 1, 1)",2,9.0
léalistes,réalistes,réel,9,"(0, 1, 1)",2,9.0
lavisseur,ravisseur,ravir,7,"(0, 1, 1)",2,9.0
rangenent,rangement,rang,8,"(0, 1, 1)",2,9.0
rampagnte,rampante,ramper,8,"(0, 1, 1)",2,9.0
ladotages,radotages,radoter,8,"(0, 1, 1)",2,9.0
radiatewr,radiateur,radi,7,"(0, 1, 1)",2,9.0
racrement,raclement,racler,9,"(0, 1, 1)",2,9.0
rabotagnt,rabotant,rabot,7,"(0, 1, 1)",2,9.0
qyatrième,quatrième,quatre,9,"(0, 1, 1)",2,9.0
mytinerie,mutinerie,mutin,8,"(0, 1, 1)",2,9.0
nusculeux,musculeux,muscle,8,"(0, 1, 1)",2,9.0
gnuscadet,muscadet,muscade,8,"(0, 1, 1)",2,9.0
mwqueuses,muqueuses,mucus,8,"(0, 1, 1)",2,9.0
murtitude,multitude,multi,8,"(0, 1, 1)",2,9.0
mouvememt,mouvement,mouvoir,8,"(0, 1, 1)",2,9.0
moystachu,moustachu,moustache,8,"(0, 1, 1)",2,9.0
qwotidien,quotidien,quotid,8,"(0, 1, 1)",2,9.0
qwinzaine,quinzaine,quinze,8,"(0, 1, 1)",2,9.0
qyintette,quintette,quint,8,"(0, 1, 1)",2,9.0
vengtilos,ventilos,vent,7,"(0, 1, 2)",3,9.0
tubulules,tubulures,tube,7,"(0, 1, 2)",3,9.0
tongalité,tonalité,ton,6,"(0, 1, 2)",3,9.0
téngacité,ténacité,tén,7,"(0, 1, 2)",3,9.0
selvilité,servilité,servir,9,"(0, 1, 2)",3,9.0
scolalité,scolarité,scol,8,"(0, 1, 2)",3,9.0
saclifice,sacrifice,sacre,9,"(0, 1, 2)",3,9.0
nalrateur,narrateur,narrer,7,"(0, 1, 1)",2,9.0
gnapperon,napperon,nappe,8,"(0, 1, 1)",2,9.0
naïvenent,naïvement,naïf,9,"(0, 1, 1)",2,9.0
gnaissant,naissant,naître,8,"(0, 1, 1)",2,9.0
gnageoire,nageoire,nage,6,"(0, 1, 1)",2,9.0
gnythique,mythique,mythe,7,"(0, 1, 1)",2,9.0
lécemment,récemment,récent,9,"(0, 1, 1)",2,9.0
larissime,rarissime,rare,9,"(0, 1, 1)",2,9.0
lancunier,rancunier,rancune,7,"(0, 1, 1)",2,9.0
rangifier,ramifier,rame,7,"(0, 1, 1)",2,9.0
ngeigeuse,neigeuse,neige,7,"(0, 1, 1)",2,9.0
nébyleuse,nébuleuse,nébul,8,"(0, 1, 1)",2,9.0
ngavrante,navrante,navrer,8,"(0, 1, 1)",2,9.0
ngautique,nautique,naute,7,"(0, 1, 1)",2,9.0
gnauséeux,nauséeux,nausée,7,"(0, 1, 1)",2,9.0
ngational,national,nation,7,"(0, 1, 1)",2,9.0
ngatation,natation,nata,8,"(0, 1, 1)",2,9.0
nalration,narration,narrer,9,"(0, 1, 1)",2,9.0
puritaing,puritain,pur,8,"(0, 1, 1)",2,9.0
pursation,pulsation,puls,9,"(0, 1, 1)",2,9.0
pwissante,puissante,pouvoir,9,"(0, 1, 1)",2,9.0
pubricité,publicité,publier,8,"(0, 1, 1)",2,9.0
pswchisme,psychisme,psycho,9,"(0, 1, 1)",2,9.0
almurerie,armurerie,arme,8,"(0, 1, 2)",3,9.0
anabilité,amabilité,aimer,9,"(0, 1, 2)",3,9.0
aisémegnt,aisément,aise,8,"(0, 1, 2)",3,9.0
actiongne,actionne,acte,7,"(0, 1, 2)",3,9.0
vocarises,vocalises,vouer,8,"(0, 1, 2)",3,9.0
pulvélisé,pulvérisé,pulvér,9,"(0, 1, 1)",2,9.0
progranmé,programmé,programme,8,"(0, 1, 1)",2,9.0
nucléaile,nucléaire,nuclé,8,"(0, 1, 1)",2,9.0
gnordique,nordique,nord,6,"(0, 1, 1)",2,9.0
nombrewse,nombreuse,nombre,7,"(0, 1, 1)",2,9.0
gnoblesse,noblesse,noble,7,"(0, 1, 1)",2,9.0
ngeuvième,neuvième,neuf,8,"(0, 1, 1)",2,9.0
criquetis,cliquetis,clic,9,"(0, 1, 2)",3,9.0
cliqyeter,cliqueter,clic,8,"(0, 1, 2)",3,9.0
chevlonné,chevronné,chèvre,8,"(0, 1, 2)",3,9.0
chamtonna,chantonna,chant,7,"(0, 1, 2)",3,9.0
ceigntura,ceintura,ceindre,6,"(0, 1, 2)",3,9.0
brutarité,brutalité,brut,8,"(0, 1, 2)",3,9.0
plopriété,propriété,propri,8,"(0, 1, 1)",2,9.0
plophétie,prophétie,prophète,8,"(0, 1, 1)",2,9.0
promeneyr,promeneur,promener,6,"(0, 1, 1)",2,9.0
plomenade,promenade,promener,8,"(0, 1, 1)",2,9.0
plochaine,prochaine,proche,8,"(0, 1, 1)",2,9.0
prestamce,prestance,preste,9,"(0, 1, 1)",2,9.0
plocureur,procureur,procurer,6,"(0, 1, 1)",2,9.0
plocédure,procédure,procéder,6,"(0, 1, 1)",2,9.0
plobation,probation,prob,8,"(0, 1, 1)",2,9.0
plivautés,privautés,priver,8,"(0, 1, 1)",2,9.0
plincipal,principal,principe,8,"(0, 1, 1)",2,9.0
obscwrité,obscurité,obscur,7,"(0, 1, 1)",2,9.0
nymérique,numérique,numéro,8,"(0, 1, 1)",2,9.0
gnuisible,nuisible,nuire,8,"(0, 1, 1)",2,9.0
quadrirlé,quadrillé,quatre,9,"(0, 1, 1)",2,9.0
plécipice,précipice,précipiter,9,"(0, 1, 1)",2,9.0
plécieuse,précieuse,prix,8,"(0, 1, 1)",2,9.0
potassiwm,potassium,potasse,7,"(0, 1, 1)",2,9.0
postélité,postérité,postér,8,"(0, 1, 1)",2,9.0
positiogn,position,poser,7,"(0, 1, 1)",2,9.0
poritique,politique,polit,7,"(0, 1, 1)",2,9.0
pmeumonie,pneumonie,pneumon,8,"(0, 1, 1)",2,9.0
prutonium,plutonium,pluton,7,"(0, 1, 1)",2,9.0
pignpante,pimpante,pimp,8,"(0, 1, 1)",2,9.0
pégnardes,pénardes,pén,7,"(0, 1, 1)",2,9.0
paysagnne,paysanne,pays,8,"(0, 1, 1)",2,9.0
oeirlades,oeillades,oeil,9,"(0, 1, 1)",2,9.0
octrowait,octroyait,octroi,8,"(0, 1, 1)",2,9.0
occupagnt,occupant,occuper,8,"(0, 1, 1)",2,9.0
plêtresse,prêtresse,prêtre,9,"(0, 1, 1)",2,9.0
plédateur,prédateur,préd,7,"(0, 1, 1)",2,9.0
plécocité,précocité,précoce,8,"(0, 1, 1)",2,9.0
paragnoïa,paranoïa,parano,7,"(0, 1, 1)",2,9.0
oldinaire,ordinaire,ordonner,8,"(0, 1, 1)",2,9.0
offragnde,offrande,offre,8,"(0, 1, 1)",2,9.0
fewilleta,feuilleta,feuille,9,"(0, 1, 2)",3,9.0
électolat,électorat,élire,8,"(0, 1, 2)",3,9.0
éditoriar,éditorial,éditer,8,"(0, 1, 2)",3,9.0
dupricité,duplicité,double,9,"(0, 1, 2)",3,9.0
doycereux,doucereux,doux,7,"(0, 1, 2)",3,9.0
clédulité,crédulité,croire,9,"(0, 1, 2)",3,9.0
opposagnt,opposant,opposer,7,"(0, 1, 1)",2,9.0
opiniâtle,opiniâtre,opin,7,"(0, 1, 1)",2,9.0
opérateyr,opérateur,opérer,7,"(0, 1, 1)",2,9.0
ogndulait,ondulait,onde,7,"(0, 1, 1)",2,9.0
onbilical,ombilical,ombilic,8,"(0, 1, 1)",2,9.0
olympiqwe,olympique,olympe,8,"(0, 1, 1)",2,9.0
olympiegn,olympien,olympe,8,"(0, 1, 1)",2,9.0
officiamt,officiant,office,9,"(0, 1, 1)",2,9.0
oeirlères,oeillères,oeil,8,"(0, 1, 1)",2,9.0
gnocturne,nocturne,noct,6,"(0, 1, 1)",2,9.0
mwnicipal,municipal,municip,8,"(0, 1, 1)",2,9.0
mowchetée,mouchetée,mouche,8,"(0, 1, 1)",2,9.0
nobylette,mobylette,mobile,8,"(0, 1, 1)",2,9.0
miniatule,miniature,mini,6,"(0, 1, 1)",2,9.0
météolite,météorite,météore,8,"(0, 1, 1)",2,9.0
mascalade,mascarade,masque,9,"(0, 1, 1)",2,9.0
oyverture,ouverture,ouvert,7,"(0, 1, 1)",2,9.0
outirlage,outillage,outil,9,"(0, 1, 1)",2,9.0
origingal,original,origine,8,"(0, 1, 1)",2,9.0
orgamiste,organiste,organe,8,"(0, 1, 1)",2,9.0
olganisme,organisme,organe,8,"(0, 1, 1)",2,9.0
olangeade,orangeade,orange,8,"(0, 1, 1)",2,9.0
jouvengce,jouvence,jeune,7,"(0, 1, 1)",2,9.0
jaloysies,jalousies,jaloux,8,"(0, 1, 1)",2,9.0
malinière,marinière,mer,8,"(0, 1, 2)",3,9.0
justiciel,justicier,juste,8,"(0, 1, 2)",3,9.0
joviarité,jovialité,joie,8,"(0, 1, 2)",3,9.0
inflwencé,influencé,influer,8,"(0, 1, 2)",3,9.0
idéariste,idéaliste,idée,9,"(0, 1, 2)",3,9.0
idéalisne,idéalisme,idée,9,"(0, 1, 2)",3,9.0
glillagée,grillagée,grill,9,"(0, 1, 2)",3,9.0
pairlotes,paillotes,paille,8,"(0, 1, 1)",2,9.0
pairletée,pailletée,paillette,9,"(0, 1, 1)",2,9.0
pairlasse,paillasse,paille,9,"(0, 1, 1)",2,9.0
paillalds,paillards,paille,8,"(0, 1, 1)",2,9.0
prêcheyrs,prêcheurs,prêcher,7,"(0, 1, 1)",2,9.0
plécarité,précarité,précaire,9,"(0, 1, 1)",2,9.0
platicien,praticien,pratique,9,"(0, 1, 1)",2,9.0
poytrelle,poutrelle,poutre,8,"(0, 1, 1)",2,9.0
powssette,poussette,pouss,8,"(0, 1, 1)",2,9.0
poltillon,portillon,porte,8,"(0, 1, 1)",2,9.0
grobuleux,globuleux,globe,7,"(0, 1, 2)",3,9.0
galagiste,garagiste,gare,9,"(0, 1, 2)",3,9.0
fractwrés,fracturés,fract,7,"(0, 1, 2)",3,9.0
glandiose,grandiose,grand,7,"(0, 1, 1)",2,9.0
goupirlon,goupillon,goupille,8,"(0, 1, 1)",2,9.0
glycéline,glycérine,glycér,9,"(0, 1, 1)",2,9.0
fréqyence,fréquence,fréquent,9,"(0, 1, 1)",2,9.0
foulrages,fourrages,fourr,8,"(0, 1, 1)",2,9.0
paladoxal,paradoxal,paradox,8,"(0, 1, 1)",2,9.0
paqwetage,paquetage,paquet,9,"(0, 1, 1)",2,9.0
papetelie,papeterie,papet,8,"(0, 1, 1)",2,9.0
papelasse,paperasse,paper,9,"(0, 1, 1)",2,9.0
pamsement,pansement,pan,8,"(0, 1, 1)",2,9.0
parpitant,palpitant,palpiter,9,"(0, 1, 1)",2,9.0
parliatif,palliatif,pallier,9,"(0, 1, 1)",2,9.0
parabrait,palabrait,palabre,9,"(0, 1, 1)",2,9.0
excerlent,excellent,exceller,9,"(0, 1, 1)",2,9.0
énissaire,émissaire,émettre,8,"(0, 1, 1)",2,9.0
noyveauté,nouveauté,nouveau,7,"(0, 1, 2)",3,9.0
notoliété,notoriété,note,8,"(0, 1, 2)",3,9.0
nornalien,normalien,norme,8,"(0, 1, 2)",3,9.0
noisetiel,noisetier,noix,7,"(0, 1, 2)",3,9.0
gnévrosée,névrosée,nerf,7,"(0, 1, 2)",3,9.0
nettouage,nettoyage,net,8,"(0, 1, 2)",3,9.0
nelvosité,nervosité,nerf,8,"(0, 1, 2)",3,9.0
parutiogn,parution,parer,8,"(0, 1, 1)",2,9.0
paltition,partition,partir,9,"(0, 1, 1)",2,9.0
polcherie,porcherie,porc,7,"(0, 1, 1)",2,9.0
popylaire,populaire,popul,7,"(0, 1, 1)",2,9.0
piperette,pipelette,pipe,9,"(0, 1, 1)",2,9.0
pinglerie,pingrerie,pingre,7,"(0, 1, 1)",2,9.0
pectolaux,pectoraux,pector,7,"(0, 1, 1)",2,9.0
pâtwrages,pâturages,pâture,9,"(0, 1, 1)",2,9.0
patrognna,patronna,patron,7,"(0, 1, 1)",2,9.0
patlonage,patronage,patron,8,"(0, 1, 1)",2,9.0
pâtissiel,pâtissier,pâtiss,8,"(0, 1, 1)",2,9.0
patinoile,patinoire,patin,7,"(0, 1, 1)",2,9.0
patingage,patinage,patin,8,"(0, 1, 1)",2,9.0
gnativité,nativité,nat,8,"(0, 1, 2)",3,9.0
mûlissant,mûrissant,mûr,9,"(0, 1, 2)",3,9.0
mortarité,mortalité,mort,8,"(0, 1, 2)",3,9.0
éroquence,éloquence,éloquent,8,"(0, 1, 1)",2,9.0
électlons,électrons,électr,8,"(0, 1, 1)",2,9.0
échéangce,échéance,échoir,8,"(0, 1, 1)",2,9.0
doréances,doléances,douleur,8,"(0, 1, 1)",2,9.0
dividemde,dividende,diviser,9,"(0, 1, 1)",2,9.0
cradimgue,cradingue,crade,8,"(0, 1, 1)",2,9.0
contlaire,contraire,contre,6,"(0, 1, 1)",2,9.0
congptine,comptine,compter,7,"(0, 1, 1)",2,9.0
commangdo,commando,commande,7,"(0, 1, 1)",2,9.0
pétrorier,pétrolier,pétrole,7,"(0, 1, 1)",2,9.0
peldition,perdition,perdre,9,"(0, 1, 1)",2,9.0
pépimière,pépinière,pépin,8,"(0, 1, 1)",2,9.0
pénétlant,pénétrant,pénétrer,8,"(0, 1, 1)",2,9.0
pegnderie,penderie,pendre,7,"(0, 1, 1)",2,9.0
pengchant,penchant,pencher,7,"(0, 1, 1)",2,9.0
perucheux,pelucheux,peluche,8,"(0, 1, 1)",2,9.0
perotonna,pelotonna,peloton,8,"(0, 1, 1)",2,9.0
perletées,pelletées,pelle,9,"(0, 1, 1)",2,9.0
péjolatif,péjoratif,péjor,8,"(0, 1, 1)",2,9.0
peimaient,peinaient,peine,8,"(0, 1, 1)",2,9.0
alumimium,aluminium,alumin,8,"(0, 1, 1)",2,9.0
pétirlant,pétillant,pét,9,"(0, 1, 1)",2,9.0
persyasif,persuasif,persuader,9,"(0, 1, 1)",2,9.0
persomnel,personnel,personne,8,"(0, 1, 1)",2,9.0
pelpétuel,perpétuel,perpétuer,8,"(0, 1, 1)",2,9.0
pellaient,perlaient,perle,9,"(0, 1, 1)",2,9.0
piétairle,piétaille,pied,9,"(0, 1, 1)",2,9.0
piamotant,pianotant,piano,8,"(0, 1, 1)",2,9.0
piangiste,pianiste,piano,7,"(0, 1, 1)",2,9.0
piairlant,piaillant,piailler,9,"(0, 1, 1)",2,9.0
cocotiels,cocotiers,coco,7,"(0, 1, 1)",2,9.0
citadigns,citadins,cité,8,"(0, 1, 1)",2,9.0
citaderle,citadelle,cité,9,"(0, 1, 1)",2,9.0
champêtle,champêtre,champ,8,"(0, 1, 1)",2,9.0
positivel,positiver,posit,7,"(0, 1, 2)",3,9.0
piqyetage,piquetage,piquer,9,"(0, 1, 2)",3,9.0
pesanteul,pesanteur,peser,6,"(0, 1, 2)",3,9.0
pesanment,pesamment,peser,9,"(0, 1, 2)",3,9.0
pégnalité,pénalité,pén,7,"(0, 1, 2)",3,9.0
pacifiqwe,pacifique,paix,8,"(0, 1, 2)",3,9.0
vivotangt,vivotant,vivre,8,"(0, 1, 2)",3,9.0
valeuleux,valeureux,valoir,8,"(0, 1, 2)",3,9.0
abomdante,abondante,abonder,6,"(0, 1, 1)",2,9.0
visuariser,visualiser,voir,9,"(0, 1, 2)",3,10.0
varorisant,valorisant,valoir,9,"(0, 1, 2)",3,10.0
varlonnait,vallonnait,val,8,"(0, 1, 2)",3,10.0
utirisable,utilisable,utile,10,"(0, 1, 2)",3,10.0
tenairlait,tenaillait,tenir,9,"(0, 1, 2)",3,10.0
soyffletée,souffletée,souffle,9,"(0, 1, 2)",3,10.0
savagnment,savamment,savoir,9,"(0, 1, 2)",3,10.0
prudenment,prudemment,prud,10,"(0, 1, 2)",3,10.0
pléciosité,préciosité,prix,9,"(0, 1, 2)",3,10.0
balleringe,ballerine,ballet,8,"(0, 1, 1)",2,10.0
baïomnette,baïonnette,bayonne,7,"(0, 1, 1)",2,10.0
alabesques,arabesques,arabe,9,"(0, 1, 1)",2,10.0
persuasiom,persuasion,persuader,10,"(0, 1, 1)",2,10.0
pelsistant,persistant,persister,10,"(0, 1, 1)",2,10.0
persiengne,persienne,perse,9,"(0, 1, 1)",2,10.0
pelpétuité,perpétuité,perpétuer,9,"(0, 1, 1)",2,10.0
pelmission,permission,permettre,10,"(0, 1, 1)",2,10.0
périssabre,périssable,périr,10,"(0, 1, 1)",2,10.0
périodiqwe,périodique,période,8,"(0, 1, 1)",2,10.0
périrleuse,périlleuse,péril,9,"(0, 1, 1)",2,10.0
pielreries,pierreries,pierre,9,"(0, 1, 1)",2,10.0
pierrairle,pierraille,pierre,10,"(0, 1, 1)",2,10.0
piaffagnts,piaffants,piaffer,9,"(0, 1, 1)",2,10.0
phémoménal,phénoménal,phénomène,9,"(0, 1, 1)",2,10.0
phalmacien,pharmacien,pharmacie,10,"(0, 1, 1)",2,10.0
pharliques,phalliques,phall,9,"(0, 1, 1)",2,10.0
peupraient,peuplaient,peuple,10,"(0, 1, 1)",2,10.0
pétrorette,pétrolette,pétrole,9,"(0, 1, 1)",2,10.0
pelformant,performant,performer,9,"(0, 1, 1)",2,10.0
pelforeuse,perforeuse,perforer,8,"(0, 1, 1)",2,10.0
percussiom,percussion,percuter,10,"(0, 1, 1)",2,10.0
pelception,perception,percevoir,10,"(0, 1, 1)",2,10.0
pelcepteur,percepteur,percevoir,8,"(0, 1, 1)",2,10.0
pépiegnent,pépiement,pépier,9,"(0, 1, 1)",2,10.0
péngitence,pénitence,pénitent,8,"(0, 1, 1)",2,10.0
pegndaison,pendaison,pendre,8,"(0, 1, 1)",2,10.0
payvrement,pauvrement,pauvre,10,"(0, 1, 1)",2,10.0
patingette,patinette,patin,8,"(0, 1, 1)",2,10.0
patienment,patiemment,patient,10,"(0, 1, 1)",2,10.0
paterngité,paternité,père,9,"(0, 1, 1)",2,10.0
passionner,passionnel,passion,9,"(0, 1, 1)",2,10.0
passererle,passerelle,passe,10,"(0, 1, 1)",2,10.0
popwleuses,populeuses,popul,8,"(0, 1, 1)",2,10.0
pingcettes,pincettes,pince,8,"(0, 1, 1)",2,10.0
pingcement,pincement,pince,8,"(0, 1, 1)",2,10.0
parraimant,parrainant,parrain,10,"(0, 1, 1)",2,10.0
palodiques,parodiques,parodie,8,"(0, 1, 1)",2,10.0
parfwmerie,parfumerie,parfum,9,"(0, 1, 1)",2,10.0
parfugnait,parfumait,parfum,9,"(0, 1, 1)",2,10.0
paresseyse,paresseuse,paresse,9,"(0, 1, 1)",2,10.0
paldonnait,pardonnait,pardon,8,"(0, 1, 1)",2,10.0
paralwsait,paralysait,paralysie,10,"(0, 1, 1)",2,10.0
palaffinée,paraffinée,paraffin,10,"(0, 1, 1)",2,10.0
pangtelant,pantelant,pantel,8,"(0, 1, 1)",2,10.0
pacifiagnt,pacifiant,paix,9,"(0, 1, 1)",2,10.0
ovatiomnés,ovationnés,ovation,9,"(0, 1, 1)",2,10.0
praticabre,praticable,pratique,10,"(0, 1, 1)",2,10.0
powrriture,pourriture,pouvoir,7,"(0, 1, 1)",2,10.0
possédagnt,possédant,posséder,8,"(0, 1, 1)",2,10.0
possesseul,possesseur,posséder,7,"(0, 1, 1)",2,10.0
oybliettes,oubliettes,oubli,9,"(0, 1, 1)",2,10.0
ossemengts,ossements,os,9,"(0, 1, 1)",2,10.0
olphelinat,orphelinat,orphelin,10,"(0, 1, 1)",2,10.0
olgasmique,orgasmique,orgasme,9,"(0, 1, 1)",2,10.0
oldinateur,ordinateur,ordonner,7,"(0, 1, 1)",2,10.0
optingisme,optimisme,optim,9,"(0, 1, 1)",2,10.0
opplessant,oppressant,oppresser,10,"(0, 1, 1)",2,10.0
opélatoire,opératoire,opérer,8,"(0, 1, 1)",2,10.0
offegnsive,offensive,offense,8,"(0, 1, 1)",2,10.0
occwpation,occupation,occuper,10,"(0, 1, 1)",2,10.0
occidentar,occidental,occident,10,"(0, 1, 1)",2,10.0
plétextant,prétextant,prétexte,10,"(0, 1, 1)",2,10.0
présidegnt,président,présider,9,"(0, 1, 1)",2,10.0
plésidence,présidence,présider,10,"(0, 1, 1)",2,10.0
pléférable,préférable,préférer,10,"(0, 1, 1)",2,10.0
pléfecture,préfecture,préfet,8,"(0, 1, 1)",2,10.0
précisiong,précision,précis,9,"(0, 1, 1)",2,10.0
prodigyait,prodiguait,prodigue,8,"(0, 1, 1)",2,10.0
plivilégié,privilégié,privilège,10,"(0, 1, 1)",2,10.0
privatiogn,privation,priver,9,"(0, 1, 1)",2,10.0
plisonnier,prisonnier,prison,7,"(0, 1, 1)",2,10.0
plintanier,printanier,printemps,8,"(0, 1, 1)",2,10.0
prigncesse,princesse,prince,8,"(0, 1, 1)",2,10.0
pléventive,préventive,prévenir,9,"(0, 1, 1)",2,10.0
plévenants,prévenants,prévenir,9,"(0, 1, 1)",2,10.0
obscémités,obscénités,obscène,8,"(0, 1, 1)",2,10.0
obscéngité,obscénité,obscène,8,"(0, 1, 1)",2,10.0
obligeangt,obligeant,obliger,8,"(0, 1, 1)",2,10.0
obrigeance,obligeance,obliger,9,"(0, 1, 1)",2,10.0
obrigation,obligation,obliger,9,"(0, 1, 1)",2,10.0
objectiong,objection,objecter,8,"(0, 1, 1)",2,10.0
